Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,89.16371064442977,90.61677037760805,88.09880220510901,88.69595336914062,28131200,0.0,0.0
2023-01-04 00:00:00-05:00,89.92009176216149,90.2186673282775,86.85474530999315,87.66089630126953,34854800,0.0,0.0
2023-01-05 00:00:00-05:00,87.05380204485257,87.1533247069017,85.4912727120948,85.78984069824219,27194400,0.0,0.0
2023-01-06 00:00:00-05:00,86.37702957023193,87.2727486345716,84.45621275179472,86.92440795898438,41381500,0.0,0.0
2023-01-09 00:00:00-05:00,87.93955953620126,89.62152048330157,87.44193867309151,87.6011734008789,29003900,0.0,0.0
2023-01-10 00:00:00-05:00,85.5708904595706,88.24808564924614,85.42160267591623,87.99927520751953,30467800,0.0,0.0
2023-01-11 00:00:00-05:00,88.75565646377223,91.16413959217385,88.58646719453307,91.08451843261719,26862000,0.0,0.0
2023-01-12 00:00:00-05:00,91.0447213124675,91.432864998952,89.32294969329632,90.69638061523438,30258100,0.0,0.0
2023-01-13 00:00:00-05:00,90.41770989001778,91.75133776013793,89.70113462763581,91.68167114257812,26329200,0.0,0.0
2023-01-17 00:00:00-05:00,91.62195415344863,91.81105251796343,89.6215236794331,90.85562133789062,32602400,0.0,0.0
2023-01-18 00:00:00-05:00,91.70157513878183,92.35843834492154,90.2087124991102,90.68643188476562,29116700,0.0,0.0
2023-01-19 00:00:00-05:00,90.28833877439054,93.16458701556465,90.19876306253057,92.60725402832031,37000400,0.0,0.0
2023-01-20 00:00:00-05:00,94.64749230458399,97.83227057478473,94.56787113938321,97.55359649658203,63191100,0.0,0.0
2023-01-23 00:00:00-05:00,97.48393658664499,99.56399601043773,97.03608078946915,99.315185546875,40005100,0.0,0.0
2023-01-24 00:00:00-05:00,97.63322092688912,99.13603819966976,96.73750177115588,97.23512268066406,33078500,0.0,0.0
2023-01-25 00:00:00-05:00,95.1152550959037,95.70245168515892,93.31386993258523,94.76692199707031,42330000,0.0,0.0
2023-01-26 00:00:00-05:00,96.04083357396856,97.10574199484742,94.92616002591807,97.05597686767578,30114000,0.0,0.0
2023-01-27 00:00:00-05:00,96.84698288610231,99.84266300827183,96.84698288610231,98.89718627929688,33879800,0.0,0.0
2023-01-30 00:00:00-05:00,97.01617600106465,97.82231944586147,95.94131301260722,96.47874450683594,27226200,0.0,0.0
2023-01-31 00:00:00-05:00,96.40907756904596,98.40950815466127,96.35931244094722,98.36969757080078,29870700,0.0,0.0
2023-02-01 00:00:00-05:00,98.24032358536897,100.70852675158986,97.11570301140503,99.95214080810547,35531100,0.0,0.0
2023-02-02 00:00:00-05:00,105.29658441835562,107.33682553198318,105.10748604846768,107.22734832763672,69883800,0.0,0.0
2023-02-03 00:00:00-05:00,102.44023732028235,107.29701450167059,102.09190421385664,104.28143310546875,65309300,0.0,0.0
2023-02-06 00:00:00-05:00,101.91277181252973,103.86344502026546,101.39524177374884,102.41039276123047,31999600,0.0,0.0
2023-02-07 00:00:00-05:00,102.72885610117324,107.66525433974004,102.62933344338565,107.12782287597656,49010200,0.0,0.0
2023-02-08 00:00:00-05:00,101.56443476559781,102.64924474740924,97.57351278425769,98.89718627929688,94743500,0.0,0.0
2023-02-09 00:00:00-05:00,99.52417665215816,99.55403269025908,93.18448386590254,94.55792236328125,119455000,0.0,0.0
2023-02-10 00:00:00-05:00,94.99582806779736,96.28964546267231,93.80154092875313,94.1200180053711,54980700,0.0,0.0
2023-02-13 00:00:00-05:00,94.28920688773186,94.74701720884225,93.39348774073657,94.15982818603516,50076100,0.0,0.0
2023-02-14 00:00:00-05:00,93.98068935134434,94.39868911112639,91.8210163327109,94.22949981689453,54726100,0.0,0.0
2023-02-15 00:00:00-05:00,94.04039749081163,96.65788833824551,93.70201891653383,96.47874450683594,50169000,0.0,0.0
2023-02-16 00:00:00-05:00,94.9162087541605,97.21521477469815,94.28920158994696,95.0555419921875,42462600,0.0,0.0
2023-02-17 00:00:00-05:00,94.39868291013072,95.10530367470463,92.76648697078687,93.90106201171875,34284100,0.0,0.0
2023-02-21 00:00:00-05:00,92.55749030076139,92.65701296526197,91.28358197173173,91.3532485961914,33629300,0.0,0.0
2023-02-22 00:00:00-05:00,91.26367049827103,91.67172328308142,90.1788605753032,91.21391296386719,30884000,0.0,0.0
2023-02-23 00:00:00-05:00,91.48262500616492,91.50253409442122,89.33290665311979,90.45752716064453,41206400,0.0,0.0
2023-02-24 00:00:00-05:00,89.01443223203913,89.46228802095382,88.15852364572393,88.70590209960938,36585100,0.0,0.0
2023-02-27 00:00:00-05:00,89.4423828125,89.73100384409955,88.91489828317458,89.4423828125,27502300,0.0,0.0
2023-02-28 00:00:00-05:00,88.90495506752045,90.79591607528975,88.89500052309056,89.63147735595703,30142000,0.0,0.0
2023-03-01 00:00:00-05:00,89.55186454339591,90.59686392466584,89.24333440817962,89.9300537109375,31111200,0.0,0.0
2023-03-02 00:00:00-05:00,89.23337856042907,91.84090707447562,89.16370434886473,91.56224060058594,32204400,0.0,0.0
2023-03-03 00:00:00-05:00,92.03996045341758,93.28401264189694,92.01009682269682,93.20439147949219,35160100,0.0,0.0
2023-03-06 00:00:00-05:00,93.57262632205895,95.51335229721735,93.55272482794965,94.6773452758789,32639300,0.0,0.0
2023-03-07 00:00:00-05:00,94.52807232544816,95.21478402463518,93.08496711653402,93.41339874267578,27835500,0.0,0.0
2023-03-08 00:00:00-05:00,93.67215786383373,95.503399070826,93.55272611825472,93.8015365600586,34103300,0.0,0.0
2023-03-09 00:00:00-05:00,93.60248591675793,95.07543939627669,91.46271472040466,91.8807144165039,28813500,0.0,0.0
2023-03-10 00:00:00-05:00,91.73143425906332,92.34848690437508,89.96985962601842,90.19876098632812,35941000,0.0,0.0
2023-03-13 00:00:00-04:00,89.66133224210813,92.1295353055602,88.99452204264824,90.67648315429688,37335600,0.0,0.0
2023-03-14 00:00:00-04:00,92.11957834566286,93.91101661837747,92.00015418954344,93.52287292480469,36050200,0.0,0.0
2023-03-15 00:00:00-04:00,92.77643896638652,96.46878502000881,92.1991969177425,95.6526870727539,50622100,0.0,0.0
2023-03-16 00:00:00-04:00,95.74225265197431,100.70851441722463,95.04558646901931,99.8426513671875,65492000,0.0,0.0
2023-03-17 00:00:00-04:00,99.78293762449931,102.3506555081078,99.62369530357599,101.13646697998047,61028500,0.0,0.0
2023-03-20 00:00:00-04:00,99.6436083783907,101.26584972399411,99.3947979368084,100.73837280273438,32960400,0.0,0.0
2023-03-21 00:00:00-04:00,100.76823312250937,104.59991256706779,100.73837708314564,104.42076873779297,42110300,0.0,0.0
